order_date,sales,year,month,day,dayofweek,quarter,is_weekend,sales_lag_1,sales_lag_7,sales_lag_30,rolling_mean_7,rolling_mean_30
2016-10-02,1269.2659999999998,2016,10,2,6,4,1,1158.414,1783.504,639.974,2474.269142857143,2475.719466666667
2016-10-03,275.218,2016,10,3,0,4,0,1269.2659999999998,4180.614,6491.293000000001,2400.8065714285717,2496.695866666667
2016-10-04,505.58,2016,10,4,1,4,0,275.218,3033.757,246.5,1842.8928571428576,2289.4933666666666
2016-10-05,851.092,2016,10,5,2,4,0,505.58,3722.273,2601.797,1481.7247142857145,2298.1293666666666
2016-10-08,222.12,2016,10,8,5,4,1,851.092,2382.958,2367.564,1071.5560000000003,2239.7725333333337
2016-10-09,2133.535,2016,10,9,6,4,1,222.12,1058.364,1874.8980000000001,762.8648571428574,2168.2577333333334
2016-10-10,1855.008,2016,10,10,0,4,0,2133.535,1158.414,1071.284,916.4607142857146,2176.8789666666667
2016-10-11,1011.8955,2016,10,11,1,4,0,1855.008,1269.2659999999998,934.103,1015.9741428571431,2203.0031
2016-10-12,2390.758,2016,10,12,2,4,0,1011.8955,275.218,919.674,979.2069285714289,2205.5961833333336
2016-10-13,371.65999999999997,2016,10,13,3,4,0,2390.758,505.58,2922.667,1281.4269285714288,2254.6323166666666
2016-10-15,3219.5539999999996,2016,10,15,5,4,1,371.65999999999997,851.092,89.64,1262.2955000000002,2169.59875
2016-10-16,824.97,2016,10,16,6,4,1,3219.5539999999996,222.12,1415.7259999999999,1600.6472142857144,2273.9292166666664
2016-10-17,77.88,2016,10,17,0,4,0,824.97,2133.535,1962.1299999999999,1686.768642857143,2254.23735
2016-10-18,378.494,2016,10,18,1,4,0,77.88,1855.008,707.8240000000001,1393.1036428571429,2191.429016666667
2016-10-19,2135.09,2016,10,19,2,4,0,378.494,1011.8955,2109.42,1182.1730714285716,2180.4513500000003
2016-10-20,720.086,2016,10,20,3,4,0,2135.09,2390.758,3262.42,1342.6294285714287,2181.3070166666666
2016-10-22,15.128,2016,10,22,5,4,1,720.086,371.65999999999997,2535.85,1103.9620000000002,2096.56255
2016-10-23,2262.296,2016,10,23,6,4,1,15.128,3219.5539999999996,31.12,1053.0288571428573,2012.5384833333333
2016-10-24,831.145,2016,10,24,0,4,0,2262.296,824.97,11525.006,916.2777142857145,2086.9110166666665
2016-10-25,1425.412,2016,10,25,1,4,0,831.145,77.88,3924.32,917.1598571428574,1730.4489833333332
2016-10-26,1395.333,2016,10,26,2,4,0,1425.412,378.494,500.38,1109.6644285714287,1647.15205
2016-10-28,104.51,2016,10,28,4,4,0,1395.333,2135.09,1836.052,1254.927142857143,1676.9838166666666
2016-10-29,244.24,2016,10,29,5,4,1,104.51,720.086,6982.058,964.844285714286,1619.26575
2016-10-30,2122.044,2016,10,30,6,4,1,244.24,15.128,1783.504,896.8662857142859,1394.6718166666665
2016-10-31,3211.009,2016,10,31,0,4,0,2122.044,2262.296,4180.614,1197.8542857142859,1405.9564833333332
2016-11-01,3106.106,2016,11,1,1,4,0,3211.009,831.145,3033.757,1333.3847142857144,1373.6363166666667
2016-11-02,5528.551,2016,11,2,2,4,0,3106.106,1425.412,3722.273,1658.3791428571433,1376.04795
2016-11-03,2800.846,2016,11,3,3,4,0,5528.551,1395.333,2382.958,2244.5418571428577,1436.2572166666664
2016-11-05,834.874,2016,11,5,5,4,1,2800.846,104.51,1058.364,2445.329428571429,1450.1868166666668
2016-11-06,11.481,2016,11,6,6,4,1,834.874,244.24,1158.414,2549.667142857143,1442.73715
2016-11-07,3073.0730000000003,2016,11,7,0,4,0,11.481,2122.044,1269.2659999999998,2516.4158571428575,1404.50605
2016-11-08,12196.997,2016,11,8,1,4,0,3073.0730000000003,3211.009,275.218,2652.277142857143,1464.6329500000002
2016-11-09,4620.292,2016,11,9,2,4,0,12196.997,3106.106,505.58,3935.9897142857144,1862.0255833333333
2016-11-10,3536.904,2016,11,10,3,4,0,4620.292,5528.551,851.092,4152.302000000001,1999.18265
2016-11-11,542.178,2016,11,11,4,4,0,3536.904,2800.846,222.12,3867.7810000000004,2088.7097166666667
2016-11-12,1127.992,2016,11,12,5,4,1,542.178,834.874,2133.535,3545.114142857143,2099.3783166666667
2016-11-13,2867.9132,2016,11,13,6,4,1,1127.992,11.481,1855.008,3586.988142857143,2065.8602166666665
2016-11-14,2512.71,2016,11,14,0,4,0,2867.9132,3073.0730000000003,1011.8955,3995.0498857142857,2099.623723333333
2016-11-15,702.17,2016,11,15,1,4,0,2512.71,12196.997,2390.758,3914.998028571429,2149.6508733333335
2016-11-16,4072.334,2016,11,16,2,4,0,702.17,4620.292,371.65999999999997,2272.879885714286,2093.364606666667
2016-11-17,3885.986,2016,11,17,3,4,0,4072.334,3536.904,3219.5539999999996,2194.6001714285717,2216.720406666667
2016-11-19,1040.784,2016,11,19,5,4,1,3885.986,542.178,824.97,2244.4690285714287,2238.9348066666666
2016-11-20,2861.15,2016,11,20,6,4,1,1040.784,1127.992,77.88,2315.6984571428575,2246.1286066666667
2016-11-21,3613.5748,2016,11,21,0,4,0,2861.15,2867.9132,378.494,2563.292457142857,2338.904273333333
2016-11-22,614.499,2016,11,22,1,4,0,3613.5748,2512.71,2135.09,2669.815542857143,2446.7403
2016-11-23,3450.188,2016,11,23,2,4,0,614.499,702.17,720.086,2398.642542857143,2396.053933333333
2016-11-24,1218.7640000000001,2016,11,24,3,4,0,3450.188,4072.334,15.128,2791.216542857143,2487.057333333333
2016-11-25,13.12,2016,11,25,4,4,0,1218.7640000000001,3885.986,2262.296,2383.563685714286,2527.1785333333332
2016-11-26,1484.0819999999999,2016,11,26,5,4,1,13.12,1040.784,831.145,1830.2971142857148,2452.2059999999997
2016-11-27,3109.7835,2016,11,27,6,4,1,1484.0819999999999,2861.15,1425.412,1893.6254000000004,2473.9705666666664
2016-11-28,1864.482,2016,11,28,0,4,0,3109.7835,3613.5748,1395.333,1929.1444714285717,2530.1162833333333
2016-11-29,2760.168,2016,11,29,1,4,0,1864.482,614.499,104.51,1679.274071428572,2545.7545833333334
2016-11-30,1798.397,2016,11,30,2,4,0,2760.168,3450.188,244.24,1985.7982142857145,2634.276516666667
2016-12-01,7130.594,2016,12,1,3,4,0,1798.397,1218.7640000000001,2122.044,1749.8280714285718,2686.08175
2016-12-03,1972.645,2016,12,3,5,4,1,7130.594,13.12,3211.009,2594.3752142857147,2853.0334166666667
2016-12-04,5185.814,2016,12,4,6,4,1,1972.645,1484.0819999999999,3106.106,2874.3073571428577,2811.7546166666666
2016-12-05,897.322,2016,12,5,0,4,0,5185.814,3109.7835,5528.551,3403.126214285715,2881.078216666667
2016-12-06,6061.502,2016,12,6,1,4,0,897.322,1864.482,2800.846,3087.0602857142862,2726.7039166666664
2016-12-07,1338.298,2016,12,7,2,4,0,6061.502,2760.168,834.874,3686.6345714285717,2835.3924500000003
2016-12-08,2672.728,2016,12,8,3,4,0,1338.298,1798.397,11.481,3483.510285714286,2852.17325
2016-12-09,34.02,2016,12,9,4,4,0,2672.728,7130.594,3073.0730000000003,3608.4147142857146,2940.881483333333
2016-12-10,3080.38,2016,12,10,5,4,1,34.02,1972.645,12196.997,2594.618428571429,2839.5797166666666
2016-12-11,1590.894,2016,12,11,6,4,1,3080.38,5185.814,4620.292,2752.866285714286,2535.6924833333333
2016-12-12,1448.854,2016,12,12,0,4,0,1590.894,897.322,3536.904,2239.306285714286,2434.7125499999997
2016-12-13,1023.386,2016,12,13,1,4,0,1448.854,6061.502,542.178,2318.0965714285717,2365.1108833333337
2016-12-14,488.744,2016,12,14,2,4,0,1023.386,1338.298,1127.992,1598.3657142857144,2381.15115
2016-12-15,5494.796,2016,12,15,3,4,0,488.744,2672.728,2867.9132,1477.0008571428573,2359.8428833333332
2016-12-16,4.98,2016,12,16,4,4,0,5494.796,34.02,2512.71,1880.153428571429,2447.405643333333
2016-12-17,1918.492,2016,12,17,5,4,1,4.98,3080.38,702.17,1876.0048571428574,2363.8146433333336
2016-12-18,935.288,2016,12,18,6,4,1,1918.492,1590.894,4072.334,1710.0208571428575,2404.3587100000004
2016-12-19,6120.656,2016,12,19,0,4,0,935.288,1448.854,3885.986,1616.3628571428576,2299.7905100000003
2016-12-20,1107.464,2016,12,20,1,4,0,6120.656,1023.386,1040.784,2283.763142857143,2374.27951
2016-12-21,3257.76,2016,12,21,2,4,0,1107.464,488.744,2861.15,2295.774285714286,2376.502176666667
2016-12-22,473.313,2016,12,22,3,4,0,3257.76,5494.796,3613.5748,2691.3480000000004,2389.72251
2016-12-23,194.32,2016,12,23,4,4,0,473.313,4.98,614.499,1973.993285714286,2285.047116666667
2016-12-24,7484.566,2016,12,24,5,4,1,194.32,1918.492,3450.188,2001.0418571428577,2271.04115
2016-12-25,4204.968,2016,12,25,6,4,1,7484.566,935.288,1218.7640000000001,2796.195285714286,2405.5204166666667
2016-12-26,561.486,2016,12,26,0,4,0,4204.968,6120.656,13.12,3263.292428571429,2505.06055
2016-12-27,5148.4472,2016,12,27,1,4,0,561.486,1107.464,1484.0819999999999,2469.1252857142863,2523.339416666667
2016-12-28,79.2,2016,12,28,2,4,0,5148.4472,3257.76,3109.7835,3046.4086,2645.484923333333
2016-12-30,3251.34,2016,12,30,4,4,0,79.2,473.313,1864.482,2592.3286000000003,2544.465473333333
2016-12-31,1381.344,2016,12,31,5,4,1,3251.34,194.32,2760.168,2989.1896,2590.6940733333336
2017-01-02,405.91999999999996,2017,1,2,0,1,0,1381.344,7484.566,1798.397,3158.7644571428573,2544.7332733333333
2017-01-03,2095.83,2017,1,3,1,1,0,405.91999999999996,4204.968,7130.594,2147.5293142857145,2498.3173733333333
2017-01-04,1069.22,2017,1,4,2,1,0,2095.83,561.486,1972.645,1846.2238857142859,2330.491906666667
2017-01-05,255.904,2017,1,5,3,1,0,1069.22,5148.4472,5185.814,1918.7573142857145,2300.3777400000004
2017-01-07,83.576,2017,1,7,5,1,1,255.904,79.2,897.322,1219.822571428572,2136.0474066666666
2017-01-08,1859.1580000000001,2017,1,8,6,1,1,83.576,3251.34,6061.502,1220.4477142857145,2108.92254
2017-01-09,743.046,2017,1,9,0,1,0,1859.1580000000001,1381.344,1338.298,1021.5645714285718,1968.8444066666668
2017-01-10,174.75,2017,1,10,1,1,0,743.046,405.91999999999996,2672.728,930.3791428571432,1949.0026733333332
2017-01-11,149.444,2017,1,11,2,1,0,174.75,2095.83,34.02,897.3548571428574,1865.7367399999998
2017-01-14,405.344,2017,1,14,5,1,1,149.444,1069.22,3080.38,619.2997142857146,1869.5842066666667
2017-01-15,701.923,2017,1,15,6,1,1,405.344,255.904,1590.894,524.460285714286,1780.41634
2017-01-16,102.21799999999999,2017,1,16,0,1,0,701.923,83.576,1448.854,588.177285714286,1750.7839733333335
2017-01-17,1040.55,2017,1,17,1,1,0,102.21799999999999,1859.1580000000001,1023.386,590.8404285714289,1705.8961066666668
2017-01-21,1167.056,2017,1,21,5,1,1,1040.55,743.046,488.744,473.8964285714288,1706.4682399999997
2017-01-22,917.6300000000001,2017,1,22,6,1,1,1167.056,174.75,5494.796,534.469285714286,1729.07864
2017-01-23,1732.3,2017,1,23,0,1,0,917.6300000000001,149.444,4.98,640.5950000000003,1576.50644
2017-01-24,31.36,2017,1,24,1,1,0,1732.3,405.344,1918.492,866.717285714286,1634.0837733333333
2017-01-25,858.712,2017,1,25,2,1,0,31.36,701.923,935.288,813.2910000000003,1571.1793733333334
2017-01-28,39.68,2017,1,28,5,1,1,858.712,102.21799999999999,6120.656,835.6894285714288,1568.6268400000001
2017-01-30,3107.3160000000003,2017,1,30,0,1,0,39.68,1040.55,1107.464,826.7554285714288,1365.92764
2017-01-31,1601.554,2017,1,31,1,1,0,3107.3160000000003,1167.056,3257.76,1122.0077142857147,1432.5893733333332
2017-02-01,161.97,2017,2,1,2,1,0,1601.554,917.6300000000001,473.313,1184.0788571428577,1377.3825066666666
2017-02-02,8996.784,2017,2,2,3,1,0,161.97,1732.3,194.32,1076.127428571429,1367.0044066666667
2017-02-03,866.4,2017,2,3,4,1,0,8996.784,31.36,7484.566,2113.9108571428574,1660.4198733333333
2017-02-04,197.868,2017,2,4,5,1,1,866.4,858.712,4204.968,2233.202285714286,1439.81434
2017-02-05,2994.476,2017,2,5,6,1,1,197.868,39.68,561.486,2138.7960000000003,1306.2443400000002
2017-02-06,132.224,2017,2,6,0,1,0,2994.476,3107.3160000000003,5148.4472,2560.9097142857145,1387.3440066666665
2017-02-07,762.142,2017,2,7,1,1,0,132.224,1601.554,79.2,2135.896571428572,1220.1365666666668
2017-02-08,1369.476,2017,2,8,2,1,0,762.142,161.97,3251.34,2015.9805714285717,1242.9013
2017-02-09,121.83,2017,2,9,3,1,0,1369.476,8996.784,1381.344,2188.4814285714288,1180.1725000000001
2017-02-11,69.93,2017,2,11,5,1,1,121.83,866.4,405.91999999999996,920.6308571428574,1138.1887
2017-02-12,1366.04,2017,2,12,6,1,1,69.93,197.868,2095.83,806.8494285714289,1126.9890333333335
2017-02-13,146.82,2017,2,13,0,1,0,1366.04,2994.476,1069.22,973.7311428571431,1102.6627
2017-02-14,837.921,2017,2,14,1,1,0,146.82,132.224,255.904,566.9231428571431,1071.9160333333334
2017-02-15,407.072,2017,2,15,2,1,0,837.921,762.142,83.576,667.7370000000002,1091.3165999999999
2017-02-16,1135.638,2017,2,16,3,1,0,407.072,1369.476,1859.1580000000001,617.0127142857145,1102.0998
2017-02-19,392.65999999999997,2017,2,19,6,1,1,1135.638,121.83,743.046,583.6072857142859,1077.9824666666668
2017-02-20,16.496,2017,2,20,0,1,0,392.65999999999997,69.93,174.75,622.297285714286,1066.3029333333334
2017-02-21,1524.126,2017,2,21,1,1,0,16.496,1366.04,149.444,614.6638571428574,1061.0278
2017-02-22,983.17,2017,2,22,2,1,0,1524.126,146.82,405.344,637.2475714285716,1106.8505333333333
2017-02-23,57.576,2017,2,23,3,1,0,983.17,837.921,701.923,756.726142857143,1126.1114000000002
2017-02-25,46.72,2017,2,25,5,1,1,57.576,407.072,102.21799999999999,645.2482857142859,1104.6331666666667
2017-02-27,243.892,2017,2,27,0,1,0,46.72,1135.638,1040.55,593.7694285714288,1102.783233333333
2017-02-28,147.584,2017,2,28,1,1,0,243.892,392.65999999999997,1167.056,466.3771428571431,1076.2279666666666
2017-03-01,6285.8060000000005,2017,3,1,2,1,0,147.584,16.496,917.6300000000001,431.36628571428594,1042.2455666666667
2017-03-03,7264.4220000000005,2017,3,3,4,1,0,6285.8060000000005,1524.126,1732.3,1326.9820000000002,1221.1847666666667
2017-03-04,315.45,2017,3,4,5,1,1,7264.4220000000005,983.17,31.36,2147.024285714286,1405.5888333333335
2017-03-05,162.344,2017,3,5,6,1,1,315.45,57.576,858.712,2051.6357142857146,1415.0584999999999
2017-03-06,811.303,2017,3,6,0,1,0,162.344,46.72,39.68,2066.602571428572,1391.8462333333334
2017-03-07,21.072,2017,3,7,1,1,0,811.303,243.892,3107.3160000000003,2175.8287142857143,1417.567
2017-03-08,2190.81,2017,3,8,2,1,0,21.072,147.584,1601.554,2143.997285714286,1314.6922000000002
2017-03-09,635.6,2017,3,9,3,1,0,2190.81,6285.8060000000005,161.97,2435.886714285715,1334.3340666666666
2017-03-10,7879.7339999999995,2017,3,10,4,1,0,635.6,7264.4220000000005,8996.784,1628.714428571429,1350.1217333333334
2017-03-11,896.0219999999999,2017,3,11,5,1,1,7879.7339999999995,315.45,866.4,1716.616142857143,1312.8867333333333
2017-03-12,1694.642,2017,3,12,6,1,1,896.0219999999999,162.344,197.868,1799.5549999999998,1313.8741333333335
2017-03-13,8866.882,2017,3,13,0,1,0,1694.642,811.303,2994.476,2018.4547142857143,1363.7666
2017-03-14,669.3679999999999,2017,3,14,1,1,0,8866.882,21.072,132.224,3169.2517142857146,1559.5134666666668
2017-03-15,1805.992,2017,3,15,2,1,0,669.3679999999999,2190.81,762.142,3261.8654285714288,1577.4182666666668
2017-03-17,2360.334,2017,3,17,4,1,0,1805.992,635.6,1369.476,3206.891428571428,1612.2132666666666
2017-03-18,1061.682,2017,3,18,5,1,1,2360.334,7879.7339999999995,121.83,3453.282,1645.2418666666665
2017-03-19,138.68,2017,3,19,6,1,1,1061.682,896.0219999999999,69.93,2479.274571428571,1676.5702666666664
2017-03-20,928.3109999999999,2017,3,20,0,1,0,138.68,1694.642,1366.04,2371.0828571428574,1678.8619333333331
2017-03-21,645.7059999999999,2017,3,21,1,1,0,928.3109999999999,8866.882,146.82,2261.6070000000004,1664.2709666666667
2017-03-22,226.46800000000002,2017,3,22,2,1,0,645.7059999999999,669.3679999999999,837.921,1087.1532857142859,1680.9004999999997
2017-03-24,745.7740000000001,2017,3,24,4,1,0,226.46800000000002,1805.992,407.072,1023.8818571428574,1660.5187333333333
2017-03-25,1346.97,2017,3,25,5,1,1,745.7740000000001,2360.334,1135.638,872.4221428571431,1671.8088
2017-03-26,682.246,2017,3,26,6,1,1,1346.97,1061.682,392.65999999999997,727.6558571428575,1678.8532
2017-03-27,92.7,2017,3,27,0,1,0,682.246,138.68,16.496,673.4507142857146,1688.5060666666666
2017-03-28,125.3,2017,3,28,1,1,0,92.7,928.3109999999999,1524.126,666.8821428571431,1691.0462
2017-03-29,2659.339,2017,3,29,2,1,0,125.3,645.7059999999999,983.17,552.166285714286,1644.418666666667
2017-03-30,11.34,2017,3,30,3,1,0,2659.339,226.46800000000002,57.576,839.8281428571432,1700.2909666666667
2017-03-31,640.762,2017,3,31,4,1,0,11.34,745.7740000000001,46.72,809.0955714285717,1698.7497666666666
2017-04-01,2161.48,2017,4,1,5,2,1,640.762,1346.97,243.892,794.0938571428575,1718.5511666666669
2017-04-02,1454.9,2017,4,2,6,2,1,2161.48,682.246,147.584,910.4524285714288,1782.4707666666666
2017-04-03,441.198,2017,4,3,0,2,0,1454.9,92.7,6285.8060000000005,1020.8315714285717,1826.0479666666665
2017-04-04,970.1940000000001,2017,4,4,1,2,0,441.198,125.3,7264.4220000000005,1070.6170000000002,1631.2277000000001
2017-04-05,1046.3339999999998,2017,4,5,2,2,0,970.1940000000001,2659.339,315.45,1191.3161428571432,1421.4200999999998
2017-04-06,1294.75,2017,4,6,3,2,0,1046.3339999999998,11.34,162.344,960.8868571428574,1445.7829
2017-04-07,1900.3020000000001,2017,4,7,4,2,0,1294.75,640.762,811.303,1144.2311428571431,1483.5297666666665
2017-04-08,2906.404,2017,4,8,5,2,1,1900.3020000000001,2161.48,21.072,1324.1654285714287,1519.829733333333
2017-04-09,1115.197,2017,4,9,6,2,1,2906.404,1454.9,2190.81,1430.5831428571432,1616.0074666666665
2017-04-10,950.5939999999999,2017,4,10,0,2,0,1115.197,441.198,635.6,1382.0541428571432,1580.1536999999998
2017-04-12,1542.53,2017,4,12,2,2,0,950.5939999999999,970.1940000000001,7879.7339999999995,1454.8250000000003,1590.6535
2017-04-13,6.12,2017,4,13,3,2,0,1542.53,1046.3339999999998,896.0219999999999,1536.587285714286,1379.4133666666667
2017-04-14,1466.572,2017,4,14,4,2,0,6.12,1294.75,1694.642,1387.9852857142862,1349.7499666666665
2017-04-15,2201.856,2017,4,15,5,2,1,1466.572,1900.3020000000001,8866.882,1412.5312857142858,1342.1476333333333
2017-04-16,9335.086000000001,2017,4,16,6,2,1,2201.856,2906.404,669.3679999999999,1455.6104285714287,1119.9801
2017-04-17,421.08500000000004,2017,4,17,0,2,0,9335.086000000001,1115.197,1805.992,2373.9935714285716,1408.8373666666666
2017-04-18,2514.538,2017,4,18,1,2,0,421.08500000000004,950.5939999999999,2360.334,2274.834714285715,1362.6738
2017-04-19,1414.1319999999998,2017,4,19,2,2,0,2514.538,1542.53,1061.682,2498.2552857142864,1367.8139333333336
2017-04-21,271.616,2017,4,21,4,2,0,1414.1319999999998,6.12,138.68,2479.9127142857146,1379.5622666666668
2017-04-22,1765.4650000000001,2017,4,22,5,2,1,271.616,1466.572,928.3109999999999,2517.840714285715,1383.9934666666668
2017-04-23,720.368,2017,4,23,6,2,1,1765.4650000000001,2201.856,645.7059999999999,2560.539714285715,1411.8986000000002
2017-04-24,1607.1000000000001,2017,4,24,0,2,0,720.368,9335.086000000001,226.46800000000002,2348.8985714285723,1414.3873333333333
2017-04-25,108.42,2017,4,25,1,2,0,1607.1000000000001,421.08500000000004,745.7740000000001,1244.9005714285718,1460.4084000000003
2017-04-26,434.646,2017,4,26,2,2,0,108.42,2514.538,1346.97,1200.234142857143,1439.1632666666667
2017-04-28,486.672,2017,4,28,4,2,0,434.646,1414.1319999999998,682.246,903.1067142857146,1408.752466666667
2017-04-30,142.208,2017,4,30,6,2,1,486.672,271.616,92.7,770.6124285714288,1402.2333333333333
2017-05-01,517.866,2017,5,1,0,2,0,142.208,1765.4650000000001,125.3,752.1255714285717,1403.8836000000001
2017-05-02,767.316,2017,5,2,1,2,0,517.866,720.368,2659.339,573.8971428571431,1416.9691333333333
2017-05-03,1099.013,2017,5,3,2,2,0,767.316,1607.1000000000001,11.34,580.6040000000003,1353.9017
2017-05-05,2701.28,2017,5,5,4,2,0,1099.013,108.42,640.762,508.0201428571431,1390.1574666666668
2017-05-06,236.96,2017,5,6,5,2,1,2701.28,434.646,2161.48,878.4287142857146,1458.8414
2017-05-07,4835.976,2017,5,7,6,2,1,236.96,486.672,1454.9,850.1878571428575,1394.6907333333334
2017-05-08,1340.2440000000001,2017,5,8,0,2,0,4835.976,142.208,441.198,1471.5170000000003,1507.3932666666667
2017-05-09,1283.512,2017,5,9,1,2,0,1340.2440000000001,517.866,970.1940000000001,1642.6650000000002,1537.3614666666665
2017-05-10,763.0200000000001,2017,5,10,2,2,0,1283.512,767.316,1046.3339999999998,1752.0430000000001,1547.8054000000002
2017-05-11,5.98,2017,5,11,3,2,0,763.0200000000001,1099.013,1294.75,1751.4292857142862,1538.3616
2017-05-12,918.878,2017,5,12,4,2,0,5.98,2701.28,1900.3020000000001,1595.2817142857145,1495.4026000000001
2017-05-14,455.93,2017,5,14,6,2,1,918.878,236.96,2906.404,1340.6528571428576,1462.6884666666667
2017-05-15,648.9119999999999,2017,5,15,0,2,0,455.93,4835.976,1115.197,1371.9342857142858,1381.006
2017-05-16,880.4599999999998,2017,5,16,1,2,0,648.9119999999999,1340.2440000000001,950.5939999999999,773.7822857142861,1365.463166666667
2017-05-17,346.922,2017,5,17,2,2,0,880.4599999999998,1283.512,1542.53,708.0988571428574,1363.1253666666669
2017-05-18,122.22,2017,5,18,3,2,0,346.922,763.0200000000001,6.12,574.3002857142859,1323.2717666666665
2017-05-19,1582.008,2017,5,19,4,2,0,122.22,5.98,1466.572,482.75742857142876,1327.1417666666669
2017-05-20,2471.913,2017,5,20,5,2,1,1582.008,918.878,2201.856,707.904285714286,1330.9896333333336
2017-05-21,2718.214,2017,5,21,6,2,1,2471.913,455.93,9335.086000000001,929.7664285714288,1339.9915333333333
2017-05-22,1799.2,2017,5,22,0,2,0,2718.214,648.9119999999999,421.08500000000004,1252.9498571428574,1119.4291333333333
2017-05-23,10560.978000000001,2017,5,23,1,2,0,1799.2,880.4599999999998,2514.538,1417.2767142857144,1165.3663000000001
2017-05-24,277.756,2017,5,24,2,2,0,10560.978000000001,346.922,1414.1319999999998,2800.2078571428574,1433.5809666666669
2017-05-25,1311.97,2017,5,25,3,2,0,277.756,122.22,271.616,2790.3270000000007,1395.7017666666668
2017-05-26,1975.356,2017,5,26,4,2,0,1311.97,1582.008,1765.4650000000001,2960.2912857142865,1430.3802333333333
2017-05-27,5305.078,2017,5,27,5,2,1,1975.356,2471.913,720.368,3016.4838571428577,1437.3765999999998
2017-05-28,2137.324,2017,5,28,6,2,1,5305.078,2718.214,1607.1000000000001,3421.221714285715,1590.2002666666667
2017-05-29,1063.185,2017,5,29,0,2,0,2137.324,1799.2,108.42,3338.237428571429,1607.8744
2017-05-30,8090.578,2017,5,30,1,2,0,1063.185,10560.978000000001,434.646,3233.092428571429,1639.6999
2017-05-31,438.85900000000004,2017,5,31,2,2,0,8090.578,277.756,486.672,2880.1781428571435,1894.8976333333335
2017-06-02,157.844,2017,6,2,4,2,0,438.85900000000004,1311.97,142.208,2903.1928571428575,1893.3038666666666
2017-06-04,2316.523,2017,6,4,6,2,1,157.844,1975.356,517.866,2738.3177142857153,1893.8250666666668
2017-06-05,659.82,2017,6,5,0,2,0,2316.523,5305.078,767.316,2787.055857142858,1953.7803
2017-06-06,5477.352,2017,6,6,1,2,0,659.82,2137.324,1099.013,2123.447571428572,1950.1971
2017-06-07,51.562,2017,6,7,2,2,0,5477.352,1063.185,2701.28,2600.594428571429,2096.1417333333334
2017-06-09,1688.472,2017,6,9,4,2,0,51.562,8090.578,236.96,2456.076857142857,2007.8178000000003
2017-06-10,1412.396,2017,6,10,5,2,1,1688.472,438.85900000000004,4835.976,1541.490285714286,2056.2015333333334
2017-06-11,1623.4160000000002,2017,6,11,6,2,1,1412.396,157.844,1340.2440000000001,1680.5670000000002,1942.0822
2017-06-12,2962.563,2017,6,12,0,2,0,1623.4160000000002,2316.523,1283.512,1889.934428571429,1951.5212666666669
2017-06-13,430.43800000000005,2017,6,13,1,2,0,2962.563,659.82,763.0200000000001,1982.2258571428574,2007.4896333333334
2017-06-14,3457.099,2017,6,14,2,2,0,430.43800000000005,5477.352,5.98,1949.4570000000003,1996.4035666666668
2017-06-15,173.488,2017,6,15,3,2,0,3457.099,51.562,918.878,1660.849428571429,2111.440866666667
2017-06-16,147.275,2017,6,16,4,2,0,173.488,1688.472,455.93,1678.267428571429,2086.5945333333334
2017-06-17,3000.92,2017,6,17,5,2,1,147.275,1412.396,648.9119999999999,1458.096428571429,2076.3060333333333
2017-06-18,541.938,2017,6,18,6,2,1,3000.92,1623.4160000000002,880.4599999999998,1685.028428571429,2154.7063
2017-06-19,17.12,2017,6,19,0,2,0,541.938,2962.563,346.922,1530.5315714285719,2143.422233333333
2017-06-20,1229.548,2017,6,20,1,2,0,17.12,430.43800000000005,122.22,1109.7540000000004,2132.4288333333334
2017-06-21,577.108,2017,6,21,2,2,0,1229.548,3457.099,1582.008,1223.9125714285717,2169.3397666666665
2017-06-23,2475.094,2017,6,23,4,2,0,577.108,173.488,2471.913,812.4852857142861,2135.8431
2017-06-24,5310.952,2017,6,24,5,2,1,2475.094,147.275,2718.214,1141.2861428571432,2135.9491333333335
2017-06-25,893.266,2017,6,25,6,2,1,5310.952,3000.92,1799.2,1878.9542857142858,2222.3737333333333
2017-06-26,1919.6,2017,6,26,0,2,0,893.266,541.938,10560.978000000001,1577.8608571428574,2192.1759333333334
2017-06-27,778.7060000000001,2017,6,27,1,2,0,1919.6,17.12,277.756,1774.6697142857145,1904.13
2017-06-28,877.1560000000001,2017,6,28,2,2,0,778.7060000000001,1229.548,1311.97,1883.4677142857145,1920.8283333333334
2017-06-29,191.88,2017,6,29,3,2,0,877.1560000000001,577.108,1975.356,1833.1260000000002,1906.3345333333336
2017-06-30,1352.9499999999998,2017,6,30,4,2,0,191.88,2475.094,5305.078,1778.0934285714288,1846.8853333333334
2017-07-01,1724.376,2017,7,1,5,3,1,1352.9499999999998,5310.952,2137.324,1617.7871428571432,1715.1477333333335
2017-07-02,772.786,2017,7,2,6,3,1,1724.376,893.266,1063.185,1105.419142857143,1701.3828
2017-07-03,847.7,2017,7,3,0,3,0,772.786,1919.6,8090.578,1088.2077142857145,1691.7028333333333
2017-07-04,1651.301,2017,7,4,1,3,0,847.7,778.7060000000001,438.85900000000004,935.079142857143,1450.2735666666665
2017-07-07,3882.231,2017,7,7,4,3,0,1651.301,877.1560000000001,157.844,1059.7355714285716,1490.6883
2017-07-08,2616.512,2017,7,8,5,3,1,3882.231,191.88,2316.523,1489.0320000000004,1614.8345333333334
2017-07-09,573.286,2017,7,9,6,3,1,2616.512,1352.9499999999998,659.82,1835.408,1624.8341666666668
